zip,state,city,street1,street2
41445,Daegu,Buk-gu,,Gwaneumjungang-ro 13-gil
41589,Daegu,Buk-gu,,Wondae-ro 25-gil
47364,Busan,Busanjin-gu,,Gold thema-gil
47372,Busan,Busanjin-gu,,Mallisan-ro 5beon-gil
47239,Busan,Busanjin-gu,,Jinnam-ro 397beon-gil
47242,Busan,Busanjin-gu,,Seojeon-ro
46652,Busan,Buk-gu,,Sasang-ro 558beonna-gil
46621,Busan,Buk-gu,,Sirang-ro 79beon-gil
46586,Busan,Buk-gu,,Baegyang-daero
46506,Busan,Buk-gu,,Hyoyeol-ro 235beon-gil
46508,Busan,Buk-gu,,Geumgok-daero 550beon-gil
46507,Busan,Buk-gu,,Hyoyeol-ro
46523,Busan,Buk-gu,,Geumgok-daero
46507,Busan,Buk-gu,,Geumgok-daero 616beon-gil
46983,Busan,Sasang-gu,,Sasang-ro 46beon-gil
46985,Busan,Sasang-gu,,Sasang-ro 75beon-gil
22824,Incheon,Seo-gu,,Baekbeom-ro
22830,Incheon,Seo-gu,,Gajwa-ro
22826,Incheon,Seo-gu,,Janggogae-ro
22774,Incheon,Seo-gu,,Bongsu-daero
22653,Incheon,Seo-gu,,Banwol-ro
22654,Incheon,Seo-gu,,Geomdan-ro
22661,Incheon,Seo-gu,,Geomdan-ro 326beon-gil
22659,Incheon,Seo-gu,,Bongsu-daero
22658,Incheon,Seo-gu,,Danbong-ro 85beon-gil
22658,Incheon,Seo-gu,,Danbong-ro 85beonan-gil
22644,Incheon,Seo-gu,,Wondang-daero 839beonan-gil
22867,Incheon,Seo-gu,,Ieum 5-ro
22625,Incheon,Seo-gu,,Wondang-daero
22861,Incheon,Seo-gu,,Seoro 4-ro
22856,Incheon,Seo-gu,,Bukhangdanji-ro 123beon-gil
22769,Incheon,Seo-gu,,Jungbong-daero 393beon-gil
22856,Incheon,Seo-gu,,Bukhangdanji-ro 101beon-gil
22771,Incheon,Seo-gu,,Jungbong-daero 386beon-gil
22857,Incheon,Seo-gu,,Bukhang-ro 309beon-gil
22853,Incheon,Seo-gu,,Jungbong-daero 405beon-gil
22766,Incheon,Seo-gu,,Boseok-ro
22752,Incheon,Seo-gu,,Cheongna hannae-ro
22757,Incheon,Seo-gu,,Cheomdandong-ro 164beon-gil
22765,Incheon,Seo-gu,,Okbit-ro 7beonan-gil
22735,Incheon,Seo-gu,,Cheongna emerald-ro
22739,Incheon,Seo-gu,,Cheongna emerald-ro 76beon-gil
22766,Incheon,Seo-gu,,Business-ro 28beon-gil
21945,Incheon,Yeonsu-gu,,Solbat-ro 49beon-gil
21963,Incheon,Yeonsu-gu,,Meonugeum-ro 161beon-gil
21976,Incheon,Yeonsu-gu,,Woninjae-ro
21970,Incheon,Yeonsu-gu,,Michuhol-daero
21979,Incheon,Yeonsu-gu,,Songdohills-ro 9-gil
21968,Incheon,Yeonsu-gu,,Woninjae-ro
21909,Incheon,Yeonsu-gu,,Gyeongwon-daero 483beon-gil
21909,Incheon,Yeonsu-gu,,Hangnarae-gil
21911,Incheon,Yeonsu-gu,,Biryu-daero
22013,Incheon,Yeonsu-gu,,Venture-ro 100beon-gil
22014,Incheon,Yeonsu-gu,,Academy-ro
22002,Incheon,Yeonsu-gu,,Sinsong-ro
22003,Incheon,Yeonsu-gu,,Central-ro
22002,Incheon,Yeonsu-gu,,Haedoji-ro 152beon-gil
21991,Incheon,Yeonsu-gu,,Cheomdan-daero 124beon-gil
21984,Incheon,Yeonsu-gu,,Yeongudanji-ro
21994,Incheon,Yeonsu-gu,,Sinsong-ro 118beon-gil
22011,Incheon,Yeonsu-gu,,Incheon tower-daero
21985,Incheon,Yeonsu-gu,,Songdogwahak-ro
22020,Incheon,Yeonsu-gu,,Central-ro
22014,Incheon,Yeonsu-gu,,Harmony-ro 303beon-gil
21924,Incheon,Yeonsu-gu,,Meonugeum-ro
21912,Incheon,Yeonsu-gu,,Hambagan-ro
21929,Incheon,Yeonsu-gu,,Saemmal-ro
21914,Incheon,Yeonsu-gu,,Biryu-daero 347beon-gil
21922,Incheon,Yeonsu-gu,,Meonugeum-ro
21931,Incheon,Yeonsu-gu,,Gyeongwon-daero
21929,Incheon,Yeonsu-gu,,Cheongneung-daero 137beon-gil
21921,Incheon,Yeonsu-gu,,Hambangmoe-ro 84beon-gil
21913,Incheon,Yeonsu-gu,,Hambak-ro
21912,Incheon,Yeonsu-gu,,Hambak-ro 7beon-gil
21900,Incheon,Yeonsu-gu,,Dokbae-ro 172beon-gil
21946,Incheon,Yeonsu-gu,,Neungheodae-ro
21948,Incheon,Yeonsu-gu,,Dokbae-ro 90beon-gil
21941,Incheon,Yeonsu-gu,,Cheongnyang-ro
21948,Incheon,Yeonsu-gu,,Biryu-daero 146beon-gil
21939,Incheon,Yeonsu-gu,,Hannaru-ro 196beon-gil
21955,Incheon,Yeonsu-gu,,Ongnyeon-ro
21939,Incheon,Yeonsu-gu,,Hannaru-ro 180beon-gil
21956,Incheon,Yeonsu-gu,,Neungheodae-ro 79beon-gil
21948,Incheon,Yeonsu-gu,,Hanjin-ro
21952,Incheon,Yeonsu-gu,,Cheongnyang-ro
21948,Incheon,Yeonsu-gu,,Dokbae-ro 82beon-gil
21926,Incheon,Yeonsu-gu,,Cheongmyeong-ro
21939,Incheon,Yeonsu-gu,,Biryu-daero 232beon-gil
21906,Incheon,Yeonsu-gu,,Cheonghak-ro 16beon-gil
21902,Incheon,Yeonsu-gu,,Cheonghak-ro 28beon-gil
21915,Incheon,Yeonsu-gu,,Cheongneung-daero 23beon-gil
21916,Incheon,Yeonsu-gu,,Yongdam-ro
21926,Incheon,Yeonsu-gu,,Meonugeum-ro 221beon-gil
23105,Incheon,Ongjin-gun,Daecheong-myeon,Daecheong-ro 19beon-gil
57948,Jeollanam-do,Suncheon-si,,Taebong-gil
57934,Jeollanam-do,Suncheon-si,,Bonghwa 3-gil
57968,Jeollanam-do,Suncheon-si,,Sungwang-ro
57972,Jeollanam-do,Suncheon-si,,Birae-gil
57944,Jeollanam-do,Suncheon-si,,Bonghwa 1-gil
57911,Jeollanam-do,Suncheon-si,Juam-myeon,Seonsan-gil
57911,Jeollanam-do,Suncheon-si,Juam-myeon,Jodaljin-ro
57910,Jeollanam-do,Suncheon-si,Juam-myeon,Daegu-gil
57911,Jeollanam-do,Suncheon-si,Juam-myeon,Bokdawolpyeong-gil
57910,Jeollanam-do,Suncheon-si,Juam-myeon,Ullyongyongdu-gil
57961,Jeollanam-do,Suncheon-si,,Jangpyeong 5-gil
57961,Jeollanam-do,Suncheon-si,,Gangbyeon-ro
57961,Jeollanam-do,Suncheon-si,,Jangpyeong-ro
57961,Jeollanam-do,Suncheon-si,,Pungdeok 6-gil
57993,Jeollanam-do,Suncheon-si,,Hapung 2-gil
58019,Jeollanam-do,Suncheon-si,Haeryong-myeon,Daeanmasan-gil
58019,Jeollanam-do,Suncheon-si,Haeryong-myeon,Pungdeok-gil
58025,Jeollanam-do,Suncheon-si,Haeryong-myeon,Waon 2-gil
58025,Jeollanam-do,Suncheon-si,Haeryong-myeon,Yuryong-gil
58025,Jeollanam-do,Suncheon-si,Haeryong-myeon,Waon 3-gil
57983,Jeollanam-do,Suncheon-si,Haeryong-myeon,Sangdaeseok-gil
57973,Jeollanam-do,Suncheon-si,Haeryong-myeon,Baegyeon-gil
58016,Jeollanam-do,Suncheon-si,Haeryong-myeon,Maean 2-gil
58011,Jeollanam-do,Suncheon-si,Haeryong-myeon,Sindae 4-gil
58012,Jeollanam-do,Suncheon-si,Haeryong-myeon,Sindae 1-gil
58013,Jeollanam-do,Suncheon-si,Haeryong-myeon,Sindae-ro
58019,Jeollanam-do,Suncheon-si,Haeryong-myeon,Haeryong-ro
56323,Jeonbuk-do,Buan-gun,Baeksan-myeon,Baeksanseo-ro
56320,Jeonbuk-do,Buan-gun,Baeksan-myeon,Singwang-ro
56321,Jeonbuk-do,Buan-gun,Baeksan-myeon,Gamsang-gil
56323,Jeonbuk-do,Buan-gun,Baeksan-myeon,Buryeong-ro
56322,Jeonbuk-do,Buan-gun,Baeksan-myeon,Woncheonbongseo-gil
56320,Jeonbuk-do,Buan-gun,Baeksan-myeon,Sanggi-gil
56323,Jeonbuk-do,Buan-gun,Baeksan-myeon,Oegeo-gil
56322,Jeonbuk-do,Buan-gun,Baeksan-myeon,Hacheong-ro
56340,Jeonbuk-do,Buan-gun,Byeonsan-myeon,Gunghangyeongsang-gil
56308,Jeonbuk-do,Buan-gun,Buan-eup,Dongjung 2-gil
56305,Jeonbuk-do,Buan-gun,Buan-eup,Seonghwang 3-gil
56308,Jeonbuk-do,Buan-gun,Buan-eup,Dongjung 1-gil
56317,Jeonbuk-do,Buan-gun,Buan-eup,Maechang-ro
56313,Jeonbuk-do,Buan-gun,Buan-eup,Orijeong-ro
56318,Jeonbuk-do,Buan-gun,Buan-eup,Seokjeong-ro
56327,Jeonbuk-do,Buan-gun,Jusan-myeon,Hwabong-gil
56327,Jeonbuk-do,Buan-gun,Jusan-myeon,Dongjeong-ro
56325,Jeonbuk-do,Buan-gun,Julpo-myeon,Upo-ro
56325,Jeonbuk-do,Buan-gun,Julpo-myeon,Ongam-gil
56326,Jeonbuk-do,Buan-gun,Julpo-myeon,Buan-ro
56326,Jeonbuk-do,Buan-gun,Julpo-myeon,Julpo 3-gil
56333,Jeonbuk-do,Buan-gun,Haseo-myeon,Naebyeonsan-ro
56332,Jeonbuk-do,Buan-gun,Haseo-myeon,Deungyong-gil
56331,Jeonbuk-do,Buan-gun,Haseo-myeon,Jangsinsinseong-gil
56333,Jeonbuk-do,Buan-gun,Haseo-myeon,Jisan-gil
56319,Jeonbuk-do,Buan-gun,Haengan-myeon,Sunhwannam-ro
56319,Jeonbuk-do,Buan-gun,Haengan-myeon,Bongya-ro
56303,Jeonbuk-do,Buan-gun,Haengan-myeon,Samgansinheung-gil
56331,Jeonbuk-do,Buan-gun,Haengan-myeon,Saepo-ro
56312,Jeonbuk-do,Buan-gun,Haengan-myeon,Sunje-gil
56310,Jeonbuk-do,Buan-gun,Haengan-myeon,Chunheon-gil
56319,Jeonbuk-do,Buan-gun,Haengan-myeon,Gyesideung-gil
56014,Jeonbuk-do,Sunchang-gun,Gurim-myeon,Gwangam-ro
56002,Jeonbuk-do,Sunchang-gun,Bokheung-myeon,Sangsong-gil
56005,Jeonbuk-do,Sunchang-gun,Bokheung-myeon,Jeongsan 1-gil
56003,Jeonbuk-do,Sunchang-gun,Bokheung-myeon,Simjeok-gil
56004,Jeonbuk-do,Sunchang-gun,Bokheung-myeon,Jiseon-ro
56047,Jeonbuk-do,Sunchang-gun,Sunchang-eup,Seonghyeon-gil
56035,Jeonbuk-do,Sunchang-gun,Sunchang-eup,Sunchang-ro
56040,Jeonbuk-do,Sunchang-gun,Sunchang-eup,Sunchang 9-gil
32823,Chungcheongnam-do,Gyeryong-si,,Saeteosan-gil
32834,Chungcheongnam-do,Gyeryong-si,,Gyeryongdae-ro
32835,Chungcheongnam-do,Gyeryong-si,Duma-myeon,Sagye-ro
32830,Chungcheongnam-do,Gyeryong-si,Eomsa-myeon,Gyebaek-ro
32818,Chungcheongnam-do,Gyeryong-si,Eomsa-myeon,Dogok-ro dong-gil
32817,Chungcheongnam-do,Gyeryong-si,Eomsa-myeon,Dogok 4-gil
32817,Chungcheongnam-do,Gyeryong-si,Eomsa-myeon,Dogok-ro
32801,Chungcheongnam-do,Gyeryong-si,Eomsa-myeon,Pyeongni 2-gil
32804,Chungcheongnam-do,Gyeryong-si,Eomsa-myeon,Beonyeong 1-gil
32819,Chungcheongnam-do,Gyeryong-si,Eomsa-myeon,Yangjeonghyanghan-gil
32820,Chungcheongnam-do,Gyeryong-si,Eomsa-myeon,Yangjeonghyanghan-gil
32823,Chungcheongnam-do,Gyeryong-si,Eomsa-myeon,Geumam-ro
32802,Chungcheongnam-do,Gyeryong-si,Eomsa-myeon,Jeonwon-ro
32816,Chungcheongnam-do,Gyeryong-si,Eomsa-myeon,Daul 1-gil
32816,Chungcheongnam-do,Gyeryong-si,Eomsa-myeon,Beonyeong-ro
32816,Chungcheongnam-do,Gyeryong-si,Eomsa-myeon,Hyangjeoksan 4-gil
32598,Chungcheongnam-do,Gongju-si,,Geomsangkeun-gil
32598,Chungcheongnam-do,Gongju-si,,Namgongjusandan-gil
32619,Chungcheongnam-do,Gongju-si,Gyeryong-myeon,Sinwonsa-ro
32619,Chungcheongnam-do,Gongju-si,Gyeryong-myeon,Deungjeonggol-gil
32614,Chungcheongnam-do,Gongju-si,Gyeryong-myeon,Wangheungjangak-ro
32614,Chungcheongnam-do,Gongju-si,Gyeryong-myeon,Guwangbansong-gil
32613,Chungcheongnam-do,Gongju-si,Gyeryong-myeon,Jeonjinbae-gil
32613,Chungcheongnam-do,Gongju-si,Gyeryong-myeon,Wondong 1-gil
32614,Chungcheongnam-do,Gongju-si,Gyeryong-myeon,Araennandaengi-gil
32619,Chungcheongnam-do,Gongju-si,Gyeryong-myeon,Sinwonsadong-gil
32619,Chungcheongnam-do,Gongju-si,Gyeryong-myeon,Dwiammaru-gil
32616,Chungcheongnam-do,Gongju-si,Gyeryong-myeon,Daejodong 1-gil
32617,Chungcheongnam-do,Gongju-si,Gyeryong-myeon,Jukgokseodanggol-gil
32615,Chungcheongnam-do,Gongju-si,Gyeryong-myeon,Anteo-gil
32617,Chungcheongnam-do,Gongju-si,Gyeryong-myeon,Gonmal-gil
32541,Chungcheongnam-do,Gongju-si,,Bonghwang-ro
32542,Chungcheongnam-do,Gongju-si,,Gyodongan-gil
32567,Chungcheongnam-do,Gongju-si,,Geumheungseodanggol-gil
32565,Chungcheongnam-do,Gongju-si,,Uidang-ro
32590,Chungcheongnam-do,Gongju-si,,Jiraengi-gil
32545,Chungcheongnam-do,Gongju-si,,Pogyodang-gil
32549,Chungcheongnam-do,Gongju-si,,Jemincheon 1-gil
32622,Chungcheongnam-do,Gongju-si,Banpo-myeon,Yeonjeong-gil
32620,Chungcheongnam-do,Gongju-si,Banpo-myeon,Jayeonyesul-gil
32620,Chungcheongnam-do,Gongju-si,Banpo-myeon,Wangheungjangak-ro
32620,Chungcheongnam-do,Gongju-si,Banpo-myeon,Changbyeok-ro
32621,Chungcheongnam-do,Gongju-si,Banpo-myeon,Solbaram-gil
32621,Chungcheongnam-do,Gongju-si,Banpo-myeon,Wondang 1-gil
32621,Chungcheongnam-do,Gongju-si,Banpo-myeon,Gwasuwon-gil
32520,Chungcheongnam-do,Gongju-si,Sagok-myeon,Keuntteum-gil
32522,Chungcheongnam-do,Gongju-si,Sagok-myeon,Gyesil-gil
32522,Chungcheongnam-do,Gongju-si,Sagok-myeon,Tongcheonpo-gil
32520,Chungcheongnam-do,Gongju-si,Sagok-myeon,Hwajeonsincheon-gil
32522,Chungcheongnam-do,Gongju-si,Sagok-myeon,Irigu-gil
32555,Chungcheongnam-do,Gongju-si,,Sanseongchanho-gil
32597,Chungcheongnam-do,Gongju-si,,Jageunmokgol-gil
32590,Chungcheongnam-do,Gongju-si,,Songseonhwangsaegol-gil
32577,Chungcheongnam-do,Gongju-si,,Ilsinyeok-gil
32525,Chungcheongnam-do,Gongju-si,Sinpung-myeon,Hwangsaegol-gil
32529,Chungcheongnam-do,Gongju-si,,Ssangsin-gil
32556,Chungcheongnam-do,Gongju-si,,Beodeunamu 4-gil
32561,Chungcheongnam-do,Gongju-si,,Junggol 1-gil
32535,Chungcheongnam-do,Gongju-si,,Baekjekeun-gil
32528,Chungcheongnam-do,Gongju-si,,Misan-gil
32528,Chungcheongnam-do,Gongju-si,,Gojugae-gil
32508,Chungcheongnam-do,Gongju-si,Yugu-eup,Mannyeondong-gil
32505,Chungcheongnam-do,Gongju-si,Yugu-eup,Chadong-ro
32518,Chungcheongnam-do,Gongju-si,Uidang-myeon,Uidang-ro
32518,Chungcheongnam-do,Gongju-si,Uidang-myeon,Bigesil-gil
32607,Chungcheongnam-do,Gongju-si,Iin-myeon,Gunan-gil
32604,Chungcheongnam-do,Gongju-si,Iin-myeon,Sangman 1-gil
32605,Chungcheongnam-do,Gongju-si,Iin-myeon,Jitjeol-gil
32607,Chungcheongnam-do,Gongju-si,Iin-myeon,Sadangmal 1-gil
32607,Chungcheongnam-do,Gongju-si,Iin-myeon,Gonaeul-gil
32604,Chungcheongnam-do,Gongju-si,Iin-myeon,Anneochu-gil
32604,Chungcheongnam-do,Gongju-si,Iin-myeon,Araetjojeong-gil
32604,Chungcheongnam-do,Gongju-si,Iin-myeon,Seongeulli 1-gil
32513,Chungcheongnam-do,Gongju-si,Jeongan-myeon,Goseongteotgol-gil
32513,Chungcheongnam-do,Gongju-si,Jeongan-myeon,Eumdalmal-gil
32511,Chungcheongnam-do,Gongju-si,Jeongan-myeon,Changmal 2-gil
32602,Chungcheongnam-do,Gongju-si,,Wongol-gil
32611,Chungcheongnam-do,Gongju-si,Tancheon-myeon,Gwangmyeong-gil
32608,Chungcheongnam-do,Gongju-si,Tancheon-myeon,Maebongjae-gil
32609,Chungcheongnam-do,Gongju-si,Tancheon-myeon,Geumgangjajeongeo-gil
32609,Chungcheongnam-do,Gongju-si,Tancheon-myeon,Maebongjae-gil
32609,Chungcheongnam-do,Gongju-si,Tancheon-myeon,Geombawi-ro
32610,Chungcheongnam-do,Gongju-si,Tancheon-myeon,Manmareum-gil
28006,Chungcheongbuk-do,Goesan-gun,Gammul-myeon,Gwangjeon-gil
28005,Chungcheongbuk-do,Goesan-gun,Gammul-myeon,Juwol-ro 2-gil
28005,Chungcheongbuk-do,Goesan-gun,Gammul-myeon,Chungmin-ro bakdal-gil
28006,Chungcheongbuk-do,Goesan-gun,Gammul-myeon,Chungmin-ro ogan-gil
28023,Chungcheongbuk-do,Goesan-gun,Goesan-eup,Neungchon-ro
28023,Chungcheongbuk-do,Goesan-gun,Goesan-eup,Daedeongnaegongdang-gil
28036,Chungcheongbuk-do,Goesan-gun,Goesan-eup,Daesa 2-gil
28036,Chungcheongbuk-do,Goesan-gun,Goesan-eup,Daesa 6-gil
28030,Chungcheongbuk-do,Goesan-gun,Goesan-eup,Eumnae-ro 4-gil
28029,Chungcheongbuk-do,Goesan-gun,Goesan-eup,Eumnae-ro 11-gil
28029,Chungcheongbuk-do,Goesan-gun,Goesan-eup,Dongjincheon-gil
28030,Chungcheongbuk-do,Goesan-gun,Goesan-eup,Eumnae-ro 10-gil
28026,Chungcheongbuk-do,Goesan-gun,Goesan-eup,Imkkeokjeong-ro
28057,Chungcheongbuk-do,Goesan-gun,Mungwang-myeon,Songmun-ro sanmagi-gil
28002,Chungcheongbuk-do,Goesan-gun,Buljeong-myeon,Hanbul-ro aengcheon 1-gil
28000,Chungcheongbuk-do,Goesan-gun,Buljeong-myeon,Ungdong-ro 1-gil
28000,Chungcheongbuk-do,Goesan-gun,Buljeong-myeon,Ungdonggohyeon-gil
28001,Chungcheongbuk-do,Goesan-gun,Buljeong-myeon,Tapchon-ro mochon 3-gil
28013,Chungcheongbuk-do,Goesan-gun,Yeonpung-myeon,Jungang-ro goejeong 1-gil
28013,Chungcheongbuk-do,Goesan-gun,Yeonpung-myeon,Yeonpung-ro haengchon 1-gil
28015,Chungcheongbuk-do,Goesan-gun,Yeonpung-myeon,Jungang-ro
28015,Chungcheongbuk-do,Goesan-gun,Yeonpung-myeon,Jungbu-ro
28012,Chungcheongbuk-do,Goesan-gun,Yeonpung-myeon,Suokjeong 1-gil
28012,Chungcheongbuk-do,Goesan-gun,Yeonpung-myeon,Wonpung-ro
28011,Chungcheongbuk-do,Goesan-gun,Yeonpung-myeon,Yusang 2-gil
28013,Chungcheongbuk-do,Goesan-gun,Yeonpung-myeon,Hyanggyo-ro gyochon 2-gil
28013,Chungcheongbuk-do,Goesan-gun,Yeonpung-myeon,Ihwaryeong 1-gil
28013,Chungcheongbuk-do,Goesan-gun,Yeonpung-myeon,Hyanggyo-ro gyochon 3-gil
28008,Chungcheongbuk-do,Goesan-gun,Jangyeon-myeon,Chungmin-ro gwangjin 2-gil
28008,Chungcheongbuk-do,Goesan-gun,Jangyeon-myeon,Chungmin-ro banggok 9-gil
28008,Chungcheongbuk-do,Goesan-gun,Jangyeon-myeon,Miseon-ro
28009,Chungcheongbuk-do,Goesan-gun,Jangyeon-myeon,Miseon-ro oga 9-gil
28050,Chungcheongbuk-do,Goesan-gun,Cheongan-myeon,Jilma-ro
28050,Chungcheongbuk-do,Goesan-gun,Cheongan-myeon,Gwangjang-ro geumam-gil
28052,Chungcheongbuk-do,Goesan-gun,Cheongan-myeon,Baekbong 2-gil
28058,Chungcheongbuk-do,Goesan-gun,Cheongcheon-myeon,Geobong 2-gil
28062,Chungcheongbuk-do,Goesan-gun,Cheongcheon-myeon,Geumpyeongsamgeori-gil
28060,Chungcheongbuk-do,Goesan-gun,Cheongcheon-myeon,Daeti 1-gil
28058,Chungcheongbuk-do,Goesan-gun,Cheongcheon-myeon,Songmun-ro deokpyeong 2-gil
28061,Chungcheongbuk-do,Goesan-gun,Cheongcheon-myeon,Dowon 3-gil
28061,Chungcheongbuk-do,Goesan-gun,Cheongcheon-myeon,Dowon 2-gil
28061,Chungcheongbuk-do,Goesan-gun,Cheongcheon-myeon,Dowon 4-gil
28054,Chungcheongbuk-do,Goesan-gun,Cheongcheon-myeon,Geumpyeong-ro mureung-gil
28053,Chungcheongbuk-do,Goesan-gun,Cheongcheon-myeon,Goesan-ro buseong 6-gil
28053,Chungcheongbuk-do,Goesan-gun,Cheongcheon-myeon,Goesan-ro buseong 2-gil
28064,Chungcheongbuk-do,Goesan-gun,Cheongcheon-myeon,Goesan-ro daebangnae-gil
28058,Chungcheongbuk-do,Goesan-gun,Cheongcheon-myeon,Dogyeong-ro yeosaengi-gil
28053,Chungcheongbuk-do,Goesan-gun,Cheongcheon-myeon,Geumpyeong-ro wolmun-gil
28063,Chungcheongbuk-do,Goesan-gun,Cheongcheon-myeon,Cheongcheon 6-gil
28061,Chungcheongbuk-do,Goesan-gun,Cheongcheon-myeon,Sinhupyeong 2-gil
28019,Chungcheongbuk-do,Goesan-gun,Chilseong-myeon,Goegang-ro
28017,Chungcheongbuk-do,Goesan-gun,Chilseong-myeon,Sagok 3-gil
28016,Chungcheongbuk-do,Goesan-gun,Chilseong-myeon,Myeongtaejae-ro songdong 2-gil
28019,Chungcheongbuk-do,Goesan-gun,Chilseong-myeon,Yulji-gil
28019,Chungcheongbuk-do,Goesan-gun,Chilseong-myeon,Yulgok 3-gil
27009,Chungcheongbuk-do,Danyang-gun,Gagok-myeon,Yeocheondeokcheon-ro
27022,Chungcheongbuk-do,Danyang-gun,Gagok-myeon,Bobalbondong 2-gil
27021,Chungcheongbuk-do,Danyang-gun,Gagok-myeon,Sapyeong 1-gil
27023,Chungcheongbuk-do,Danyang-gun,Gagok-myeon,Yongsangol-gil
27008,Chungcheongbuk-do,Danyang-gun,Gagok-myeon,Yeocheon 2-gil
27026,Chungcheongbuk-do,Danyang-gun,Danseong-myeon,Gasan 1-gil
27027,Chungcheongbuk-do,Danyang-gun,Danseong-myeon,Buksang 2-gil
27027,Chungcheongbuk-do,Danyang-gun,Danseong-myeon,Bukha 3-gil
27025,Chungcheongbuk-do,Danyang-gun,Danseong-myeon,Chunghon-gil
27024,Chungcheongbuk-do,Danyang-gun,Danyang-eup,Geumgok 3-gil
27024,Chungcheongbuk-do,Danyang-gun,Danyang-eup,Gichon 2-gil
27012,Chungcheongbuk-do,Danyang-gun,Danyang-eup,Dojeon 9na-gil
27012,Chungcheongbuk-do,Danyang-gun,Danyang-eup,Dojeon 2-gil
27027,Chungcheongbuk-do,Danyang-gun,Daegang-myeon,Dangdong 2-gil
27027,Chungcheongbuk-do,Danyang-gun,Daegang-myeon,Sainam-ro
27028,Chungcheongbuk-do,Danyang-gun,Daegang-myeon,Dueum 7-gil
27028,Chungcheongbuk-do,Danyang-gun,Daegang-myeon,Hwangjeongsan-ro
27027,Chungcheongbuk-do,Danyang-gun,Daegang-myeon,Yongbuwon 4-gil
27027,Chungcheongbuk-do,Danyang-gun,Daegang-myeon,Jangnim 3-gil
27027,Chungcheongbuk-do,Danyang-gun,Daegang-myeon,Jangnim 2-gil
27028,Chungcheongbuk-do,Danyang-gun,Daegang-myeon,Jikti 3-gil
27002,Chungcheongbuk-do,Danyang-gun,Maepo-eup,Gapyeong 9-gil
27002,Chungcheongbuk-do,Danyang-gun,Maepo-eup,Gapyeong 8-gil
27002,Chungcheongbuk-do,Danyang-gun,Maepo-eup,Goyang-gil
27003,Chungcheongbuk-do,Danyang-gun,Maepo-eup,Udeok 2-gil
27007,Chungcheongbuk-do,Danyang-gun,Maepo-eup,Eungsil 1-gil
27005,Chungcheongbuk-do,Danyang-gun,Maepo-eup,Pyeongdong 23-gil
27005,Chungcheongbuk-do,Danyang-gun,Maepo-eup,Pyeongdong 20-gil
27006,Chungcheongbuk-do,Danyang-gun,Maepo-eup,Pyeongdong 28-gil
27015,Chungcheongbuk-do,Danyang-gun,Eosangcheon-myeon,Seokgyo 5-gil
27020,Chungcheongbuk-do,Danyang-gun,Yeongchun-myeon,Namcheon 2-gil
27017,Chungcheongbuk-do,Danyang-gun,Yeongchun-myeon,Byeolbangsajiwon-gil
27323,Chungcheongbuk-do,Chungju-si,Dongnyang-myeon,Seounneunggol-gil
27443,Chungcheongbuk-do,Chungju-si,Dongnyang-myeon,Ungyo 1-gil
27320,Chungcheongbuk-do,Chungju-si,Dongnyang-myeon,Jangseon 2-gil
27485,Chungcheongbuk-do,Chungju-si,,Yogakgol 1-gil
27410,Chungcheongbuk-do,Chungju-si,,Sajiksan 16-gil
27421,Chungcheongbuk-do,Chungju-si,,Seongteo 5-gil
27428,Chungcheongbuk-do,Chungju-si,,Gugwon-daero
27410,Chungcheongbuk-do,Chungju-si,,Sajiksan 14-gil
27419,Chungcheongbuk-do,Chungju-si,,Daerim 7-gil
27420,Chungcheongbuk-do,Chungju-si,,Seongteo 10-gil
27369,Chungcheongbuk-do,Chungju-si,,Bonggye 8-gil
27361,Chungcheongbuk-do,Chungju-si,,Tangeum-daero
27430,Chungcheongbuk-do,Chungju-si,,Sangbang 10-gil
27426,Chungcheongbuk-do,Chungju-si,,Bongbang 13-gil
27429,Chungcheongbuk-do,Chungju-si,,Aehyang-ro
27431,Chungcheongbuk-do,Chungju-si,,Bonghyeon-ro
27427,Chungcheongbuk-do,Chungju-si,,Muhakcheonbyeon-gil
27426,Chungcheongbuk-do,Chungju-si,,Bongbang 11-gil
27427,Chungcheongbuk-do,Chungju-si,,Bonghwang 1-gil
27317,Chungcheongbuk-do,Chungju-si,Sancheok-myeon,Saeteoan-gil
27315,Chungcheongbuk-do,Chungju-si,Sancheok-myeon,Gwangdong-gil
27491,Chungcheongbuk-do,Chungju-si,Salmi-myeon,Gongisongjeong 2-gil
27388,Chungcheongbuk-do,Chungju-si,,Jungang-ro
27389,Chungcheongbuk-do,Chungju-si,,Seongnae-gil
27306,Chungcheongbuk-do,Chungju-si,Sotae-myeon,Yaksubong-gil
27307,Chungcheongbuk-do,Chungju-si,Sotae-myeon,Naeoryang-gil
27307,Chungcheongbuk-do,Chungju-si,Sotae-myeon,Gacheong-gil
27495,Chungcheongbuk-do,Chungju-si,Suanbo-myeon,Suhoesinchon-gil
27495,Chungcheongbuk-do,Chungju-si,Suanbo-myeon,Jungwon-daero
27498,Chungcheongbuk-do,Chungju-si,Suanbo-myeon,Mireuksonggye-ro
27497,Chungcheongbuk-do,Chungju-si,Suanbo-myeon,Suanbo-ro
27497,Chungcheongbuk-do,Chungju-si,Suanbo-myeon,Gwitgol-gil
27497,Chungcheongbuk-do,Chungju-si,Suanbo-myeon,Multang 2-gil
27497,Chungcheongbuk-do,Chungju-si,Suanbo-myeon,Multang 1-gil
